མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,1112,2,《པེ་》《སྣར་》,ཅིག,,,,,,
,,1113,3,《པེ་》《སྣར་》,གྱིས་བརླབས།,,,,,,
,151,1114,1,《པེ་》《སྣར་》,འཁྲུགས།,,,,,,
,,1115,2,《པེ་》《སྣར་》,pརོ།,,,,,,
,,1116,3,《པེ་》《སྣར་》,སྲུང་།,,,,,,
,,1117,4,《པེ་》《སྣར་》,mནི།,,,,,,
,,1118,5,《པེ་》《སྣར་》,གནོད།,,,,,,
,152,1119,1,《པེ་》《སྣར་》,mའཆོས།,,,,,,
,,1120,2,《པེ་》《སྣར་》,རྒྱ་མཚོ།,,,,,,
,,1121,3,《པེ་》《སྣར་》,mཔར་བྱེད།,,,,,,
,,1122,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,153,1123,1,《སྣར་》,འདྲི།,,,,,,
,,1124,2,《པེ་》《སྣར་》,གི།,,,,,,
,,1125,3,《པེ་》《སྣར་》,གནོད།,,,,,,
,,1126,4,《པེ་》《སྣར་》,གི།,,,,,,
,,1127,5,《པེ་》《སྣར་》,གི།,,,,,,
,,1128,6,《པེ་》《སྣར་》,pསུ།,,,,,,
,,1129,7,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,154,1130,1,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,1131,2,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,1132,3,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,,1133,4,《པེ་》《སྣར་》,ལྐུག,,,,,,
,,1134,5,《པེ་》《སྣར་》,ནོ།,,,,,,
,,1135,6,《པེ་》《སྣར་》,mཡོངས་སུ།,,,,,,
,155,1136,1,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1137,2,《པེ་》《སྣར་》,mམ།,,,,,,
,,1138,3,《པེ་》《སྣར་》,མེད།,,,,,,
,,1139,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1140,5,《པེ་》《སྣར་》,ནས།,,,,,,
,,1141,6,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,,1142,7,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,1143,8,《པེ་》《སྣར་》,སྣ།,,,,,,
,,1144,9,《པེ་》《སྣར་》,mདང་།,,,,,,
,,1145,10,《པེ་》《སྣར་》,སྨོ།,,,,,,
,,1146,11,《པེ་》《སྣར་》,pན།,,,,,,
,,1147,12,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,1148,13,《པེ་》《སྣར་》,པོས།,,,,,,
,,1149,14,《པེ་》《སྣར་》,མངས།,,,,,,
,156,1150,1,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,1151,2,《པེ་》《སྣར་》,གིས།,,,,,,
,,1152,3,《པེ་》《སྣར་》,བྱེད།,,,,,,
,,1153,4,《པེ་》《སྣར་》,མེ།,,,,,,
,,1154,5,《པེ་》《སྣར་》,རུངས།,,,,,,
,,1155,6,《པེ་》《སྣར་》,ཐིགས་པོ་དག,,,,,,
,,1156,7,《པེ་》《སྣར་》,བརྐྱལ།,,,,,,
,,1157,8,《པེ་》《སྣར་》,mཚན་ཅན་དང་།,,,,,,
,,1158,9,《པེ་》,བརྣབས།,,,,,,
,157,1159,1,《པེ་》《སྣར་》,འཆལ།;《ཅོ་》,འཆད།,,,,,
,,1160,2,《པེ་》《སྣར་》,འདུས།,,,,,,
,,1161,3,《པེ་》《སྣར་》,pརོ།,,,,,,
,,1162,4,《པེ་》《སྣར་》,mམི།,,,,,,
,158,1163,1,《པེ་》《སྣར་》,བཞོག་སློངས་སམ།,,,,,,
,,1164,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1165,3,《པེ་》《སྣར་》,དང་།,,,,,,
,,1166,4,《པེ་》《སྣར་》,རྟག,,,,,,
,,1167,5,《པེ་》《སྣར་》,ཆུ།,,,,,,
,,1168,6,《པེ་》,རིགས།,,,,,,
,,1169,7,《པེ་》《སྣར་》,རྡོག,,,,,,
,,1170,8,《པེ་》《སྣར་》,mསངས་རྒྱས་ཀྱིས་སྨད་པ།,,,,,,
,,1171,9,《པེ་》《སྣར་》,འདུ།,,,,,,
,,1172,10,《པེ་》《སྣར་》,mདང་།,,,,,,
,,1173,11,《པེ་》《སྣར་》,འདྲེས།,,,,,,
,159,1174,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1175,2,《པེ་》《སྣར་》,པའི་རིགས།,,,,,,
,,1176,3,《པེ་》《སྣར་》,pདགེ་སློང་དང་།,,,,,,
,,1177,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1178,5,《སྣར་》,རིགས།,,,,,,
,,1179,6,《པེ་》《སྣར་》,བས།,,,,,,
,160,1180,1,《པེ་》《སྣར་》,ལམ།,,,,,,
,,1181,2,《པེ་》《སྣར་》,བར།,,,,,,
,,1182,3,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,1183,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1184,5,《པེ་》《སྣར་》,བཞིག,,,,,,
,,1185,6,《པེ་》,mདེ།,,,,,,
,161,1186,1,《པེ་》《སྣར་》,སྤངས་པ།,,,,,,
,,1187,2,《པེ་》《སྣར་》,དེར།,,,,,,
,,1188,3,《པེ་》《སྣར་》,mདང་།,,,,,,
,,1189,4,《པེ་》《སྣར་》,pཆ།,,,,,,
,,1190,5,《པེ་》,སྲུངས་གིས།;《སྣར་》,སྲུང་གིས།,,,,,
,,1191,6,《སྣར་》,སྲུང་།,,,,,,
,,1192,7,《སྣར་》,སྲུང་།,,,,,,
,162,1193,1,《པེ་》《སྣར་》,བདག,,,,,,
,,1194,2,《པེ་》《སྣར་》,རེས།,,,,,,
,,1195,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1196,4,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1197,5,《པེ་》《སྣར་》,གི།,,,,,,
,,1198,6,《པེ་》《སྣར་》,རིགས།,,,,,,
,,1199,7,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,1200,8,《པེ་》《སྣར་》,ཡུལ།,,,,,,
,163,1201,1,《པེ་》《སྣར་》,mརེ།,,,,,,
,,1202,2,《པེ་》《སྣར་》,པར།,,,,,,
,,1203,3,《པེ་》《སྣར་》,སློང་།,,,,,,
,,1204,4,《པེ་》《སྣར་》,ཅིག,,,,,,
,,1205,5,《པེ་》《སྣར་》,པར།,,,,,,
,,1206,6,《པེ་》《སྣར་》,། །,,,,,,
,,1207,7,《པེ་》《སྣར་》,གེ།,,,,,,
,,1208,8,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1209,9,《པེ་》《སྣར་》,ཞིག་དད་པར།,,,,,,
,164,1210,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1211,2,《སྣར་》,མ།,,,,,,
,,1212,3,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,1213,4,《པེ་》《སྣར་》,བསག,,,,,,
,,1214,5,《པེ་》《སྣར་》,སློངས་ཀྱི།,,,,,,
,,1215,6,《པེ་》《སྣར་》,པ།,,,,,,
,,1216,7,《པེ་》《སྣར་》,ཡི།,,,,,,
,,1217,8,《པེ་》《སྣར་》,བསག,,,,,,
,,1218,9,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1219,10,《པེ་》《སྣར་》,གི།,,,,,,
,,1220,11,《པེ་》《སྣར་》,པར།,,,,,,
,,1221,12,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1222,13,《སྣར་》,པར།,,,,,,
,,1223,14,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1224,15,《པེ་》《སྣར་》,pན།,,,,,,
,,1225,16,《པེ་》《སྣར་》,ལྟ།,,,,,,
,165,1226,1,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,1227,2,《པེ་》《སྣར་》,ཀྱི་དལ་ནས།,,,,,,
,,1228,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1229,4,《པེ་》《སྣར་》,གི།,,,,,,
,,1230,5,《པེ་》《སྣར་》,པ།,,,,,,
,,1231,6,《སྣར་》,འདྲམ།,,,,,,
,,1232,7,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,,1233,8,《པེ་》《སྣར་》,གི།,,,,,,
,,1234,9,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1235,10,《པེ་》《སྣར་》,ནས་ཚིག་གི།,,,,,,
,,1236,11,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1237,12,《པེ་》《སྣར་》,གི།,,,,,,
,,1238,13,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1239,14,《པེ་》《སྣར་》,སྟེ།,,,,,,
,,1240,15,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1241,16,《སྣར་》,བསག,,,,,,
,,1242,17,《པེ་》《སྣར་》,pནི།,,,,,,
,,1243,18,《པེ་》《སྣར་》,mབདག,,,,,,
,,1244,19,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,1245,20,《པེ་》《སྣར་》,སྡང་།,,,,,,
,,1246,21,《པེ་》《སྣར་》,མི་བྱེད་པ་དང་།,,,,,,
,,1247,22,《པེ་》《སྣར་》,སློངས་ཀྱི།,,,,,,
,,1248,23,《པེ་》《སྣར་》,བྱིན།,,,,,,
,166,1249,1,《པེ་》《སྣར་》,རིགས་ཏེ།,,,,,,
,,1250,2,《པེ་》《སྣར་》,བཞག,,,,,,
,,1251,3,《པེ་》《སྣར་》,སློངས་ཀྱི།,,,,,,
,,1252,4,《པེ་》《སྣར་》,བར།,,,,,,
,,1253,5,《པེ་》《སྣར་》,རྒྱུགས།,,,,,,
,,1254,6,《པེ་》《སྣར་》,རྒྱུགས།,,,,,,
,,1255,7,《པེ་》《སྣར་》,mལ།,,,,,,
,,1256,8,《པེ་》《སྣར་》,mལ།,,,,,,
,,1257,9,《པེ་》《སྣར་》,པར།,,,,,,
,,1258,10,《པེ་》,གཞན།,,,,,,
,,1259,11,《པེ་》《སྣར་》,པར།,,,,,,
,,1260,12,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,167,1261,1,《པེ་》《སྣར་》,འཚམས།,,,,,,
,,1262,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,1263,3,《པེ་》《སྣར་》,སྟོད།,,,,,,
,,1264,4,《པེ་》《སྣར་》,དབྱེ་བར།,,,,,,
,,1265,5,《པེ་》《སྣར་》,གསགས།,,,,,,
,,1266,6,《པེ་》《སྣར་》,སློངས།,,,,,,
,168,1267,1,《སྣར་》,པར།,,,,,,
,,1268,2,《པེ་》《སྣར་》,ཡིན།,,,,,,
,,1269,3,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,1270,4,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,1271,5,《པེ་》《སྣར་》,། །,,,,,,
,,1272,6,《པེ་》《སྣར་》,གི།,,,,,,
,,1273,7,《པེ་》《སྣར་》,mབདེ་བ་དང་ཡིད།,,,,,,
,,1274,8,《པེ་》《སྣར་》,དང་།,,,,,,
,,1275,9,《པེ་》《སྣར་》,གི།,,,,,,
,,1276,10,《པེ་》《སྣར་》,mཀྱང་།,,,,,,
,,1277,11,《པེ་》《སྣར་》,འགྲོན།,,,,,,
,169,1278,1,《པེ་》《སྣར་》,གི།,,,,,,
,,1279,2,《པེ་》《སྣར་》,སྒྲོག,,,,,,
,,1280,3,《པེ་》《སྣར་》,mགི།,,,,,,
,,1281,4,《པེ་》《སྣར་》,པས།,,,,,,
,,1282,5,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,1283,6,《པེ་》《སྣར་》,རྟག,,,,,,
,,1284,7,《པེ་》《སྣར་》《ཅོ་》,བཀུར།,,,,,,
,,1285,8,《པེ་》《སྣར་》,རྟག,,,,,,
,,1286,9,《པེ་》《སྣར་》,རྟག,,,,,,
,170,1287,1,《པེ་》《སྣར་》,རྟག,,,,,,
,,1288,2,《པེ་》《སྣར་》,པ།,,,,,,
,,1289,3,《པེ་》《སྣར་》,རྟག,,,,,,
,,1290,4,《པེ་》《སྣར་》,རྟག,,,,,,
,,1291,5,《སྣར་》,སྤོངས་པས།,,,,,,
,,1292,6,《པེ་》《སྣར་》,རྟག,,,,,,
,,1293,7,《པེ་》《སྣར་》,རྟག,,,,,,
,,1294,8,《པེ་》《སྣར་》,རྟག,,,,,,
,,1295,9,《པེ་》《སྣར་》,འཕྲོགས་པར་རྟག,,,,,,
,,1296,10,《པེ་》《སྣར་》,སློངས།,,,,,,
,,1297,11,《པེ་》《སྣར་》,བཞི།,,,,,,
,171,1298,1,《པེ་》,འཛའ།,,,,,,
,,1299,2,《པེ་》《སྣར་》,རྟག,,,,,,
,,1300,3,《པེ་》《སྣར་》,ལྷས་བྱིན།,,,,,,
,,1301,4,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,1302,5,《པེ་》《སྣར་》,པར།,,,,,,
,,1303,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1304,7,《པེ་》《སྣར་》,པས།,,,,,,
,172,1305,1,《པེ་》《སྣར་》,རྒྱུ།,,,,,,
,,1306,2,《པེ་》《སྣར་》,བལྟ།,,,,,,
,,1307,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1308,4,《པེ་》《སྣར་》,ཡང་།,,,,,,
,,1309,5,《པེ་》《སྣར་》,mདུ།,,,,,,
,,1310,6,《པེ་》《སྣར་》,གྱུར།,,,,,,
,,1311,7,《པེ་》《སྣར་》,དེར།,,,,,,
,173,1312,1,《པེ་》《སྣར་》,ལྷས་སྦྱིན།,,,,,,
,,1313,2,《པེ་》《སྣར་》,མར།,,,,,,
,,1314,3,《པེ་》《སྣར་》,ཚོལ།,,,,,,
,,1315,4,《པེ་》《སྣར་》,འཆོངས།,,,,,,
,,1316,5,《པེ་》《སྣར་》,པ།,,,,,,
,174,1317,1,《པེ་》《སྣར་》,ཤེས།,,,,,,
,,1318,2,《པེ་》《སྣར་》,བྱས་པ།,,,,,,
,,1319,3,《པེ་》《སྣར་》,pམི།,,,,,,
,,1320,4,《པེ་》《སྣར་》,mནི།,,,,,,
,,1321,5,《པེ་》《སྣར་》,འཇིགས།,,,,,,
,,1322,6,《པེ་》《སྣར་》,ཏིག,,,,,,
,,1323,7,《པེ་》《སྣར་》,ཁེངས།,,,,,,
,,1324,8,《པེ་》《སྣར་》,ནི།,,,,,,
,,1325,9,《པེ་》《སྣར་》,གེའི།,,,,,,
,175,1326,1,《པེ་》《སྣར་》,mན།,,,,,,
,,1327,2,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1328,3,《པེ་》《སྣར་》,པའི།,,,,,,
,,1329,4,《པེ་》《སྣར་》,pདེས་དེར་གནས་པ་ནི།,,,,,,
,,1330,5,《པེ་》《སྣར་》,བྱས།,,,,,,
,,1331,6,《པེ་》《སྣར་》,ཡང་།,,,,,,
,,1332,7,《པེ་》《སྣར་》,ངོ་བོར།,,,,,,
,,1333,8,《པེ་》《སྣར་》,mགི།,,,,,,
,,1334,9,《པེ་》《སྣར་》,གནས་པ།,,,,,,
,,1335,10,《པེ་》《སྣར་》,mའཕེན།,,,,,,
,,1336,11,《པེ་》《སྣར་》,mཅེས།,,,,,,
,176,1337,1,《པེ་》《སྣར་》,འཆགས།,,,,,,
,,1338,2,《པེ་》《སྣར་》,mགཉིས་གང་ཞེ་ན།,,,,,,
,,1339,3,《པེ་》《སྣར་》,བུར།,,,,,,
,,1340,4,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,1341,5,《པེ་》《སྣར་》,སྤངས།,,,,,,
,,1342,6,《པེ་》《སྣར་》,བའི།,,,,,,
,,1343,7,《པེ་》《སྣར་》,བསྟེན།,,,,,,
,,1344,8,《པེ་》《སྣར་》,སྤངས།,,,,,,
,,1345,9,《པེ་》《སྣར་》,སྟིས།,,,,,,
,177,1346,1,《པེ་》《སྣར་》,ལས།,,,,,,
,,1347,2,《པེ་》《སྣར་》,pམེ་ཏོག་རྒྱས་པ་ཡིས། །ཤིང་དང་།,,,,,,
,,1348,3,《པེ་》《སྣར་》,གི།,,,,,,
,,1349,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1350,5,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,1351,6,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,1352,7,《པེ་》《སྣར་》,mརབ་ཏུ།,,,,,,
,,1353,8,《པེ་》《སྣར་》,གྱུར།,,,,,,
,,1354,9,《པེ་》《སྣར་》,བསྲུང་།,,,,,,
,178,1355,1,《པེ་》《སྣར་》,བས།,,,,,,
,,1356,2,《པེ་》《སྣར་》,mརྔུབ་ཅིང་།,,,,,,
,,1357,3,《པེ་》《སྣར་》,ཁོ།,,,,,,
,,1358,4,《པེ་》《སྣར་》,ཀྱི་ཁོ།,,,,,,
,,1359,5,《པེ་》《སྣར་》,འཇིགས།,,,,,,
,179,1360,1,《པེ་》《སྣར་》,པ།,,,,,,
,,1361,2,《པེ་》《སྣར་》,ལ་ཆགས།,,,,,,
,,1362,3,《པེ་》《སྣར་》,གཏབ།,,,,,,
,,1363,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1364,5,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,1365,6,《སྣར་》,ལྟ།,,,,,,
,,1366,7,《པེ་》《སྣར་》,།།,,,,,,
,,1367,8,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1368,9,《པེ་》《སྣར་》,pཀྱི།,,,,,,
,180,1369,1,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1370,2,《པེ་》《སྣར་》,དག,,,,,,
,,1371,3,《པེ་》《སྣར་》,གི།,,,,,,
,,1372,4,《པེ་》《སྣར་》,གི།,,,,,,
,,1373,5,《པེ་》《སྣར་》,mསྡེ།,,,,,,
,,1374,6,《པེ་》《སྣར་》,སློང་གི།,,,,,,
,,1375,7,《པེ་》《སྣར་》,སློང་།,,,,,,
,,1376,8,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,181,1377,1,《པེ་》《སྣར་》,mབདག་ཅག་གི་ལུས་ངན་སོང་དང་ལྡན་པར་འགྱུར་མོད།,,,,,,
,,1378,2,《པེ་》,ཀྱིས་གདན།;《སྣར་》,ཀྱིས་བདན།,,,,,
,,1379,3,《པེ་》《སྣར་》,འགྱུར་རོ།,,,,,,
,,1380,4,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1381,5,《སྣར་》,mགང་།,,,,,,
,,1382,6,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1383,7,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1384,8,《པེ་》《སྣར་》,pབསོད་ནམས་ཀྱི།,,,,,,
,182,1385,1,《པེ་》《སྣར་》《ཅོ་》,རྟོགས།,,,,,,
,,1386,2,《པེ་》《སྣར་》,ང་།,,,,,,
,,1387,3,《པེ་》《སྣར་》,pལ།,,,,,,
,,1388,4,《སྣར་》,འཇིགས།,,,,,,
,,1389,5,《པེ་》《སྣར་》,པར།,,,,,,
,,1390,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,1391,7,《པེ་》《སྣར་》,འཇིགས།,,,,,,
,,1392,8,《པེ་》《སྣར་》,གྱི།,,,,,,
,183,1393,1,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1394,2,《པེ་》《སྣར་》,ན།,,,,,,
,,1395,3,《པེ་》《སྣར་》,བུའི།,,,,,,
,,1396,4,《པེ་》《སྣར་》,pནི།,,,,,,
,,1397,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
